0
"[[ 99.    1.9]
 [ 66.    2.7]
 [ 65.    1.4]
 ...
 [ 66.    2. ]
 [133.   20.2]
 [6.6000e+01 5.8000e+00]
 [1.6600e+02 1.8210e+02]
 [1.3300e+02 2.2000e+00]
 [1.9900e+02 9.5680e+02]
 [9.9000e+01 1.6600e+01]
 [1.3300e+02 2.0900e+02]
 [6.6000e+01 8.8000e+00]
 [6.6000e+01 1.9000e+00]
 [6.6000e+01 1.2000e+00]
 [1.3300e+02 1.6960e+02]
 [9.9000e+01 2.0410e+02]
 [1.3400e+02 2.3000e+01]
 [6.7000e+01 6.1000e+00]
 [1.3300e+02 4.0410e+02]
 [6.6000e+01 6.0000e+00]
 [1.3300e+02 1.2596e+03]
 [1.9900e+02 2.9800e+01]
 [6.6000e+01 1.1700e+01]
 [6.6000e+01 1.0500e+01]
 [1.3300e+02 9.0000e+00]
 [6.7000e+01 2.6000e+00]
 [9.8000e+01 2.3000e+02]
 [6.7000e+01 4.1000e+00]
 [9.9000e+01 1.0228e+03]
 [6.6000e+01 8.0000e-01]
 [6.6000e+01 3.2000e+00]
 [6.6000e+01 9.2000e+00]
 [6.6000e+01 1.1000e+00]
 [6.6000e+01 2.8000e+00]
 [6.6000e+01 5.3000e+00]
 [1.3300e+02 8.8000e+00]
 [6.6000e+01 1.8000e+00]
 [1.3200e+02 1.8300e+01]
 [6.6000e+01 1.1800e+01]
 [6.6000e+01 8.0000e-01]
 [6.6000e+01 1.6000e+00]
 [6.6000e+01 4.0000e-01]
 [1.9900e+02 2.0900e+01]
 [6.6000e+01 1.2400e+01]
 [6.6000e+01 3.4000e+00]
 [1.3300e+02 1.3000e+01]
 [6.5000e+01 7.6000e+00]
 [6.6000e+01 4.8000e+00]
 [6.6000e+01 1.8700e+01]
 [6.6000e+01 6.9000e+00]
 [9.9000e+01 1.0700e+01]
 [1.9900e+02 4.0600e+01]
 [1.6600e+02 1.0300e+01]
 [6.6000e+01 7.2000e+00]
 [6.6000e+01 8.1000e+00]
 [6.6000e+01 4.3000e+00]
 [6.6000e+01 1.0400e+01]
 [1.3300e+02 1.4800e+01]
 [6.6000e+01 1.9000e+00]
 [6.6000e+01 4.6000e+00]
 [6.6000e+01 1.8300e+01]
 [6.6000e+01 6.1000e+00]
 [9.9000e+01 9.2000e+00]
 [6.6000e+01 1.2000e+00]
 [6.6000e+01 2.7000e+00]
 [9.9000e+01 1.9000e+00]
 [6.6000e+01 1.0000e+00]
 [6.6000e+01 1.0000e+00]
 [6.6000e+01 4.4000e+00]
 [6.6000e+01 9.0000e-01]
 [6.6000e+01 1.0200e+01]
 [1.0000e+02 1.3800e+01]
 [7.4000e+01 1.6900e+01]
 [9.9000e+01 5.2000e+00]
 [1.0000e+02 2.8000e+00]
 [6.6000e+01 2.7000e+00]
 [6.6000e+01 2.1000e+00]
 [6.6000e+01 1.0400e+01]
 [9.9000e+01 4.7000e+00]
 [6.6000e+01 1.9000e+00]
 [6.6000e+01 4.6000e+00]
 [6.6000e+01 4.5000e+00]
 [6.6000e+01 4.0000e-01]
 [6.6000e+01 1.0100e+01]
 [6.6000e+01 1.0800e+01]
 [1.3200e+02 1.5300e+01]
 [9.9000e+01 6.3400e+02]
 [1.9900e+02 2.1700e+01]
 [6.6000e+01 3.9000e+00]
 [6.6000e+01 4.5000e+00]
 [1.3300e+02 1.7360e+02]
 [6.6000e+01 3.9000e+00]
 [6.6000e+01 8.0000e-01]
 [6.6000e+01 1.3000e+00]
 [6.5000e+01 2.0000e+00]
 [6.6000e+01 1.4000e+00]
 [6.6000e+01 1.6100e+01]
 [1.3300e+02 9.7000e+00]
 [6.5000e+01 4.1000e+00]
 [1.9900e+02 1.4900e+01]
 [6.6000e+01 1.9000e+00]
 [6.4000e+01 1.1000e+00]
 [1.9900e+02 2.1900e+01]
 [6.6000e+01 1.1800e+01]
 [6.6000e+01 2.1000e+00]
 [6.6000e+01 2.5000e+00]
 [6.6000e+01 2.0000e+00]
 [6.6000e+01 2.6000e+00]
 [6.6000e+01 4.5000e+00]
 [6.6000e+01 7.5000e+00]
 [9.9000e+01 8.3260e+02]
 [6.6000e+01 1.7960e+02]
 [6.6000e+01 1.0000e+00]
 [6.6000e+01 6.8610e+02]
 [6.6000e+01 4.6000e+00]
 [1.3200e+02 1.2600e+01]
 [6.6000e+01 8.3000e+00]]"
"[[66.  14.7]
 [66.   1.9]
 [66.  10.7]
 ...
 [66.   2.6]
 [66.   2.2]
 [66.   6.5]]"
"[[6.6000e+01 1.5000e+01]
 [6.6000e+01 2.5000e+00]
 [6.6000e+01 2.3000e+00]
 [1.9900e+02 1.6400e+01]
 [6.6000e+01 7.5000e+00]
 [1.0000e+02 1.5000e+01]
 [6.6000e+01 7.5000e+00]
 [9.9000e+01 3.7800e+01]
 [6.6000e+01 6.0000e+00]
 [6.6000e+01 1.6000e+00]
 [6.6000e+01 1.1200e+01]
 [6.6000e+01 1.5000e+00]
 [1.3300e+02 2.6400e+01]
 [6.6000e+01 1.7500e+01]
 [6.6000e+01 7.0000e-01]
 [6.6000e+01 1.1900e+01]
 [6.6000e+01 1.3000e+00]
 [6.6000e+01 3.2000e+00]
 [6.6000e+01 9.0000e-01]
 [6.8000e+01 2.0000e+00]
 [6.6000e+01 9.0000e-01]
 [6.6000e+01 8.0000e+00]
 [6.6000e+01 1.4100e+01]
 [1.3200e+02 1.1600e+01]
 [1.3300e+02 1.8400e+01]
 [9.8000e+01 1.2000e+00]
 [2.9900e+02 3.8400e+01]
 [6.3000e+01 7.0000e+00]
 [6.6000e+01 1.5000e+01]
 [9.9000e+01 2.4000e+00]
 [6.6000e+01 2.0000e+00]
 [6.6000e+01 2.9000e+00]
 [1.3300e+02 2.7100e+01]
 [6.6000e+01 5.0000e+01]
 [1.6600e+02 3.4900e+01]
 [1.3300e+02 2.8800e+01]
 [1.3300e+02 3.5500e+01]
 [6.7000e+01 4.0000e-01]
 [6.6000e+01 6.7000e+00]
 [9.9000e+01 8.2000e+00]
 [1.6600e+02 1.6000e+00]
 [6.6000e+01 2.3000e+00]
 [1.0000e+02 7.0000e-01]
 [6.6000e+01 1.8000e+00]
 [6.6000e+01 1.4000e+00]
 [9.9000e+01 7.3000e+00]
 [6.7000e+01 1.3000e+00]
 [6.6000e+01 1.5000e+00]
 [1.3300e+02 1.4100e+01]
 [6.6000e+01 3.1000e+00]
 [9.8000e+01 1.7100e+01]
 [6.6000e+01 1.2000e+00]
 [9.9000e+01 2.1500e+01]
 [6.6000e+01 7.1000e+00]
 [6.6000e+01 2.8000e+00]
 [6.6000e+01 1.9000e+00]
 [6.6000e+01 3.6000e+00]
 [6.6000e+01 1.9000e+00]
 [6.6000e+01 8.4000e+00]
 [6.6000e+01 2.6000e+00]
 [6.6000e+01 1.7000e+00]
 [6.6000e+01 5.2000e+00]
 [6.6000e+01 2.2000e+00]
 [6.6000e+01 2.0300e+01]
 [1.3200e+02 7.2000e+00]
 [9.9000e+01 3.1000e+00]
 [6.6000e+01 9.2000e+00]
 [1.6600e+02 5.3705e+03]
 [6.6000e+01 4.1086e+03]
 [6.6000e+01 1.8600e+01]
 [2.6600e+02 2.9620e+02]
 [6.6000e+01 2.5000e+00]
 [9.9000e+01 1.0000e+00]
 [6.6000e+01 1.5000e+00]
 [6.6000e+01 9.3000e+00]
 [1.9900e+02 1.1210e+02]
 [6.6000e+01 2.8000e+00]
 [9.9000e+01 7.8900e+01]
 [9.9000e+01 8.2930e+02]
 [1.6600e+02 9.2300e+01]
 [6.6000e+01 1.6000e+00]
 [6.6000e+01 1.9000e+00]
 [6.6000e+01 1.6850e+02]
 [1.9900e+02 2.4460e+02]
 [9.9000e+01 4.5940e+02]
 [6.4000e+01 8.0600e+01]
 [6.6000e+01 6.8900e+01]
 [6.6000e+01 6.7400e+01]
 [6.6000e+01 4.5180e+02]
 [1.3200e+02 4.6680e+02]
 [9.9000e+01 1.7900e+01]
 [6.6000e+01 1.0600e+01]
 [6.6000e+01 1.8100e+01]
 [6.6000e+01 9.2000e+01]
 [6.5000e+01 1.9050e+02]
 [9.9000e+01 2.7280e+02]
 [9.9000e+01 1.8390e+02]
 [9.9000e+01 1.5000e+00]
 [1.3400e+02 4.5100e+01]
 [6.6000e+01 1.4000e+00]
 [1.3300e+02 2.6600e+01]
 [6.6000e+01 5.8000e+00]
 [6.6000e+01 1.4500e+01]
 [6.5000e+01 9.7000e+00]
 [6.6000e+01 9.2000e+00]
 [9.9000e+01 2.6000e+00]
 [6.6000e+01 3.7000e+00]
 [6.6000e+01 1.5000e+00]
 [9.9000e+01 2.2900e+01]
 [1.6600e+02 2.1700e+01]
 [6.6000e+01 7.0000e-01]
 [1.6600e+02 2.6800e+01]
 [6.6000e+01 1.5000e+00]
 [6.6000e+01 2.2000e+00]
 [6.6000e+01 2.2000e+00]
 [6.6000e+01 1.7400e+02]
 [6.6000e+01 2.0630e+02]
 [1.0000e+02 1.4500e+02]
 [6.5000e+01 2.2000e+00]
 [1.0000e+02 2.7420e+02]
 [9.9000e+01 1.7000e+00]
 [6.6000e+01 1.9000e+00]
 [1.3300e+02 5.1000e+01]
 [6.6000e+01 1.8800e+01]
 [1.3300e+02 3.7000e+01]
 [6.6000e+01 1.8600e+01]
 [6.6000e+01 8.0000e+00]
 [1.3300e+02 8.8600e+01]
 [6.6000e+01 6.2800e+01]
 [9.8000e+01 6.2500e+01]
 [6.6000e+01 1.1160e+02]
 [6.6000e+01 5.1900e+01]
 [6.6000e+01 4.9000e+01]
 [1.3300e+02 5.0600e+01]
 [6.7000e+01 1.1400e+01]
 [6.6000e+01 1.7000e+00]
 [6.6000e+01 5.5000e+00]
 [1.9900e+02 1.7140e+02]
 [1.3400e+02 2.4010e+02]
 [6.6000e+01 5.3800e+01]
 [6.6000e+01 1.1310e+02]
 [6.6000e+01 4.3000e+00]
 [9.9000e+01 1.3560e+02]
 [6.6000e+01 1.9000e+00]
 [9.9000e+01 1.1300e+01]
 [6.6000e+01 1.4400e+01]
 [1.6600e+02 4.5860e+02]
 [6.6000e+01 8.6100e+01]
 [6.6000e+01 3.3440e+02]
 [6.6000e+01 8.8300e+02]
 [3.3200e+02 1.1026e+03]
 [6.6000e+01 2.4100e+01]
 [6.6000e+01 7.4000e+00]
 [1.3200e+02 1.2090e+02]
 [6.6000e+01 5.1640e+02]
 [9.9000e+01 1.5100e+01]
 [6.6000e+01 1.4600e+02]
 [6.6000e+01 3.5000e+00]
 [6.6000e+01 1.3240e+02]
 [6.6000e+01 5.0400e+01]
 [6.6000e+01 1.3300e+01]
 [6.6000e+01 9.0000e-01]
 [6.6000e+01 4.0000e-01]
 [9.9000e+01 1.1170e+02]
 [1.3300e+02 6.9430e+02]
 [6.6000e+01 5.2000e+00]
 [6.6000e+01 1.0000e+00]
 [6.6000e+01 1.4000e+00]
 [6.6000e+01 9.0000e-01]
 [6.6000e+01 1.9000e+00]
 [6.6000e+01 8.0000e-01]
 [6.6000e+01 4.5000e+00]
 [6.6000e+01 2.6000e+00]
 [6.6000e+01 1.2000e+00]
 [6.6000e+01 2.7000e+00]
 [6.6000e+01 4.8440e+02]
 [6.6000e+01 1.2920e+02]
 [6.6000e+01 1.0180e+02]
 [6.6000e+01 5.0000e-01]
 [6.6000e+01 5.1540e+02]
 [6.6000e+01 1.0280e+02]
 [6.6000e+01 3.9080e+02]
 [6.6000e+01 2.0900e+01]
 [6.6000e+01 1.9000e+00]
 [6.6000e+01 1.3000e+00]
 [6.6000e+01 8.0000e-01]
 [6.1000e+01 2.1140e+02]
 [6.5000e+01 2.2770e+02]
 [6.6000e+01 2.4900e+01]
 [1.6600e+02 1.7190e+02]
 [6.6000e+01 8.0700e+01]
 [6.6000e+01 9.3000e+00]
 [6.6000e+01 4.0620e+02]
 [6.6000e+01 5.2000e+01]
 [1.3300e+02 1.1700e+02]
 [6.6000e+01 1.0600e+01]
 [1.3300e+02 3.8090e+02]
 [6.6000e+01 1.3169e+03]
 [6.6000e+01 2.5360e+02]
 [1.3200e+02 2.0290e+02]
 [6.8000e+01 2.7950e+02]
 [9.9000e+01 1.5288e+03]
 [6.6000e+01 6.5000e+00]
 [1.3300e+02 1.2000e+00]
 [6.6000e+01 1.4000e+00]
 [1.6600e+02 2.6500e+01]
 [6.6000e+01 9.3000e+00]
 [6.6000e+01 7.0000e-01]
 [6.6000e+01 3.1000e+00]
 [6.6000e+01 5.0000e-01]
 [9.9000e+01 3.1000e+00]
 [9.9000e+01 2.0900e+01]
 [6.6000e+01 1.6000e+00]
 [6.6000e+01 1.4000e+00]]"
"[[66.   8.2]
 [66.  17. ]
 [66.  13.6]
 ...
 [61.   3.2]
 [66.   7.5]
 [66.   3.7]]"
"[[ 66.    2.1]
 [ 66.    2. ]
 [ 66.   11.6]
 ...
 [133.  294.3]
 [ 66.  170.5]
 [ 66.  320.9]]"
"[[ 66.    2. ]
 [ 66.    8. ]
 [ 63.    3.1]
 [ 66.    4.8]
 [ 66.    1.5]
 [ 66.    8.3]
 [ 65.    1.9]
 [ 99.    3.6]
 [ 66.    5. ]
 [ 99.    5.3]
 [ 66.    1.5]
 [ 66.    5.6]
 [ 66.    1.9]
 [ 66.    3.1]
 [ 66.   11. ]
 [ 66.   18.4]
 [ 66.   13.5]
 [ 66.    2.6]
 [133.   24.5]
 [ 66.   24.1]
 [ 66.    0.4]
 [ 66.   10.3]
 [ 66.    7.2]
 [132.   21.7]
 [ 66.    2.2]
 [133.    7.3]
 [ 66.    7.8]
 [ 68.    3.6]
 [ 66.   18.4]
 [ 66.    9.3]
 [ 99.  171.1]
 [ 66.   80.9]
 [133.  202.7]
 [ 66.    4.9]
 [ 99.  202.8]
 [ 66.    8.7]
 [ 66.    0.9]
 [ 99.    2.8]
 [133.   23.7]
 [ 66.    9. ]
 [ 99.   34.4]
 [ 66.   12.9]
 [ 66.   13.7]
 [133.    9.2]
 [ 66.    6.8]
 [ 76.   15.6]
 [ 99.    1.8]
 [ 66.    4.1]
 [ 66.    1.3]
 [ 66.    0.5]
 [ 65.    1.2]
 [ 66.    0.9]
 [132.    4. ]
 [ 66.    1.7]
 [133.    8.7]
 [ 66.    4.2]
 [ 66.    2.3]
 [ 66.    6.4]
 [ 66.    6.6]
 [ 66.    7.7]
 [ 66.    2. ]
 [ 66.    0.6]
 [ 99.    6.9]
 [ 66.    7.8]
 [ 65.    1.2]
 [ 66.    3.5]
 [ 99.   13.1]
 [ 66.    9.4]
 [ 67.    5. ]
 [ 66.    8. ]
 [ 66.    4.3]
 [ 65.   19. ]
 [ 66.   10.3]
 [133.   28.8]
 [ 66.    0.7]
 [ 99.   16.5]
 [ 66.   16.8]
 [ 66.   10.6]
 [199.   28.6]
 [ 66.   11.1]
 [ 66.   16.4]
 [ 66.   10.4]
 [ 93.    0.8]
 [133.    8.4]
 [133.    8.4]
 [ 76.    0.9]
 [ 65.    9.7]
 [132.   14.7]
 [ 66.    2.9]
 [132.    2.3]
 [100.    1. ]
 [ 66.    0.6]
 [ 66.    4. ]
 [ 99.    1.2]
 [ 66.    0.5]
 [ 66.    4.7]
 [ 66.    1.2]
 [ 66.    1.9]
 [ 99.   15. ]
 [ 66.    0.4]
 [ 66.    0.6]
 [ 66.    0.4]
 [ 66.    0.6]
 [ 99.    0.7]
 [ 99.   22.2]
 [ 66.   21.4]
 [ 66.    2.3]
 [ 66.   10.5]
 [ 67.    5.8]
 [ 99.   18. ]
 [ 98.   21.5]
 [133.   23.2]
 [ 99.   12.9]
 [132.   31.6]
 [ 66.   13. ]
 [ 99.   17.1]
 [166.   21. ]
 [ 66.   10.5]
 [ 99.   16. ]
 [ 99.   24.6]
 [ 66.    7.3]
 [ 99.   11.3]
 [ 66.    0.8]
 [ 66.    0.5]
 [ 66.    6.2]
 [199.    9.2]
 [ 66.    1.9]
 [ 66.   10.9]
 [ 65.   12.4]
 [ 66.    2.8]
 [ 66.    2.6]
 [ 66.   10.1]
 [ 66.    9.6]
 [ 99.   24.8]
 [ 66.   10.6]
 [ 66.    1. ]
 [ 66.   18.3]
 [ 99.    7.1]
 [ 66.    2.6]
 [ 66.    9.5]
 [ 66.   16.1]
 [ 66.    2.2]
 [ 67.   14.3]
 [ 66.    2.5]
 [ 66.    1.7]
 [ 66.    3.3]
 [ 66.    7.3]
 [ 66.    6.6]
 [ 99.   15.3]
 [ 66.    1. ]
 [133.   11.4]
 [ 99.    9.5]
 [ 66.    3.6]
 [ 66.    8.8]
 [ 66.   14.2]
 [132.   22. ]
 [ 66.    8.7]
 [ 66.    2.4]
 [133.   22.1]
 [ 66.   14.4]
 [ 66.   10.8]
 [ 67.   14.1]
 [133.   11.4]
 [133.   10.2]
 [ 66.    8.9]
 [ 66.    3.4]
 [ 66.    1.4]
 [ 66.    7.9]
 [ 99.    2. ]
 [ 66.   16.6]
 [ 99.    5.1]
 [ 66.    0.6]
 [ 99.   15. ]
 [166.   14.5]
 [ 66.    1.4]
 [ 66.    3.6]
 [ 66.   14.6]
 [ 66.   11.2]
 [132.   15. ]
 [ 66.   13.9]
 [ 66.    1.9]
 [ 66.    0.7]
 [ 66.    2.7]
 [ 66.    3.5]
 [ 99.    0.8]
 [ 66.    4.8]
 [ 68.    0.6]
 [ 64.    5.1]
 [ 66.    1.3]
 [ 99.    3.8]
 [133.    7.1]
 [ 99.   26.5]
 [ 99.    2. ]
 [ 66.    0.8]
 [ 66.    8.6]
 [ 66.   15.8]
 [ 66.    4.8]
 [ 66.    1.2]
 [ 66.    1.3]
 [ 66.    3.4]
 [ 66.    6.5]
 [ 66.    3.4]
 [ 66.    8.9]
 [ 66.    1.6]
 [ 67.    3.8]
 [ 66.    4.7]
 [ 66.    5.1]
 [ 99.    0.9]
 [ 66.    4.1]
 [ 66.    4.4]
 [ 66.   12.7]
 [ 66.    7. ]
 [ 66.    3.7]
 [166.   25.6]
 [ 66.    0.7]
 [133.    9.5]
 [ 99.   22.5]
 [ 66.    6.9]
 [ 66.    6. ]
 [ 66.    3.9]
 [ 66.    2.7]
 [133.    7.4]
 [ 66.    4.9]
 [ 66.    6.9]
 [133.   11.2]
 [ 66.    6.8]
 [ 66.    1.4]
 [ 66.    5.8]
 [ 66.   14.4]
 [ 66.    1.5]
 [199.   13.6]
 [100.   33.7]
 [132.   15.3]
 [ 66.    6.6]
 [166.   28.7]
 [ 66.    1.7]
 [ 66.    4.7]
 [ 66.    1.2]
 [ 66.    3.4]
 [ 66.    2.3]
 [ 66.    1.1]
 [ 66.   13.4]
 [ 66.   13.6]
 [ 66.   11.7]
 [ 99.    2.8]
 [ 66.    4.9]
 [ 99.    4.8]
 [ 66.    5.6]
 [ 99.   12.4]
 [ 66.   14.5]
 [131.   25.4]
 [ 99.   20.5]
 [ 66.    7.7]
 [ 73.   10.1]
 [ 66.    7.4]
 [ 66.    3.4]
 [ 66.    9.5]
 [ 66.    2.7]
 [ 66.   13. ]
 [ 66.    5.6]
 [133.   15.9]
 [ 99.    1.1]
 [ 66.    0.6]
 [ 66.    2.7]
 [ 66.    8.9]
 [ 99.    8.7]
 [133.   15.6]
 [ 65.    5. ]
 [ 66.    3.6]
 [133.    8. ]
 [ 66.   14.8]
 [199.   35.3]
 [ 66.    1.1]
 [ 66.    8. ]
 [ 66.    4.6]
 [133.   10. ]
 [ 66.    5.3]
 [ 99.   13. ]
 [ 66.    1.1]
 [ 66.    1. ]
 [ 66.   12. ]
 [135.   25.3]
 [ 66.    5.2]
 [199.   20. ]
 [ 66.    1. ]
 [ 66.    0.7]
 [ 66.    0.9]
 [ 66.    4.5]
 [133.    7.8]
 [ 66.    0.8]
 [ 66.    9.7]
 [ 99.    8.1]
 [ 66.    1.7]
 [132.    9.8]
 [ 66.    3.3]
 [ 66.    7.4]
 [ 66.    0.9]
 [ 66.    9.4]
 [ 66.    1.1]
 [ 66.    0.6]
 [ 66.    4.9]
 [ 99.   12.7]
 [ 67.   10.8]
 [101.   11.4]
 [ 66.    2.7]
 [ 66.    0.9]
 [ 66.    6.7]
 [ 66.    4.9]
 [132.   18.8]
 [ 99.   15.7]
 [ 66.    1.3]
 [ 66.   11.3]
 [ 66.    0.7]
 [ 66.    1.7]
 [ 66.    8.1]
 [ 66.    2.8]
 [132.   11.5]
 [ 66.    3.6]
 [232.   25.9]
 [ 99.   23.5]
 [ 66.    8.6]
 [ 66.    8. ]
 [ 67.    6. ]
 [ 66.    3.5]
 [ 99.    9.6]
 [133.    5.5]
 [ 66.    1.4]
 [ 66.    8. ]
 [ 66.   11. ]
 [ 67.    7.1]
 [ 66.    1.9]
 [133.   12. ]
 [ 66.    9.5]
 [ 66.    3. ]
 [ 66.    7.8]
 [ 66.    9.4]
 [ 66.   14.4]
 [ 66.   16. ]
 [ 66.    7.5]
 [ 99.   20.9]
 [100.   14.8]
 [ 66.    2.9]
 [ 66.   11.8]
 [ 99.    1. ]
 [ 66.    1. ]
 [ 66.    1.1]
 [ 66.    8.1]
 [ 66.    0.8]
 [133.    7.5]
 [ 66.    3.9]
 [ 61.    5.7]
 [ 66.    7.1]
 [133.   12.1]
 [ 66.    4.4]
 [132.   10.6]
 [ 66.    9.6]
 [ 66.    7. ]
 [ 66.    6.2]
 [ 66.   10.2]
 [ 66.    1. ]
 [ 66.    9.7]
 [ 66.    1.3]
 [ 66.    9.6]
 [ 66.    2.3]
 [ 66.    3.9]
 [ 66.    2.1]
 [ 66.   17.1]
 [166.   13. ]
 [ 66.    1.2]
 [ 66.    4.7]
 [ 67.   10.3]
 [ 66.    4.1]
 [ 66.    0.5]
 [ 66.    8.9]
 [132.   20.5]
 [ 66.   16.9]
 [ 66.   12. ]
 [ 66.    0.8]
 [ 99.    7.4]
 [ 66.    0.6]
 [ 99.    3.9]
 [ 66.    2.7]
 [ 99.   15.9]
 [ 66.    0.8]
 [ 66.   20.1]
 [ 66.    2.9]
 [166.   23.4]
 [ 66.   10.8]
 [ 66.   11.3]
 [ 99.    4.6]
 [100.    0.6]
 [ 99.    8.6]
 [ 99.    4. ]
 [ 67.    0.7]
 [ 67.    6.5]
 [ 99.    3.3]
 [ 66.    5.3]
 [ 66.   12.7]
 [ 67.    4.6]
 [ 66.   12.7]
 [ 66.    8.1]
 [ 66.    7.5]
 [133.   21.1]
 [ 99.    7.4]
 [ 66.    4.7]
 [ 98.   17.1]
 [ 61.    1.3]
 [ 65.    1.8]
 [ 66.    3.1]
 [ 66.   11.8]
 [ 66.   13.5]
 [ 66.    7.1]
 [ 66.    9.7]
 [ 66.   11. ]
 [ 66.    8.2]
 [ 99.   17.9]
 [ 66.    0.7]
 [133.   10.7]
 [ 66.    1.8]
 [ 66.    0.8]
 [ 66.    0.8]
 [ 66.    7.7]
 [ 66.    0.7]
 [199.   12.3]
 [ 66.    4.8]
 [ 99.    2.5]
 [ 66.    1.2]
 [ 66.    1.7]
 [ 66.    0.4]
 [ 66.    3.8]
 [ 66.    0.9]
 [ 66.    1.4]
 [166.   21.5]
 [100.    2.9]
 [ 66.    4.6]
 [ 67.    5.5]
 [166.   19.9]
 [132.    9. ]
 [ 66.    2.3]
 [ 99.    3.5]
 [ 66.    2. ]
 [ 66.    1.3]
 [132.    9.2]
 [ 65.    1.3]
 [ 99.    9.1]
 [ 66.    1. ]
 [132.   24.8]
 [ 66.    6.9]
 [133.   11.2]
 [166.   24.1]
 [ 66.    9.3]
 [ 66.   16.4]
 [ 66.    1. ]
 [ 66.    1.2]
 [ 66.    0.8]
 [166.    1.6]
 [ 66.    4.7]]"
"[[6.6000e+01 6.0000e-01]
 [6.6000e+01 1.0000e+00]
 [6.6000e+01 8.2200e+01]
 [1.3300e+02 2.7200e+01]
 [6.6000e+01 1.8330e+02]
 [6.6000e+01 1.4100e+01]
 [6.4000e+01 1.0600e+01]
 [6.6000e+01 4.7000e+00]
 [6.6000e+01 2.6010e+02]
 [1.3200e+02 1.7800e+01]
 [6.6000e+01 1.1600e+01]
 [6.6000e+01 2.4600e+01]
 [6.6000e+01 8.2900e+01]
 [6.6000e+01 9.7500e+01]
 [9.9000e+01 7.6720e+02]
 [3.3200e+02 7.1090e+02]
 [9.9000e+01 2.1900e+01]
 [9.9000e+01 3.4320e+02]
 [6.7000e+01 1.4363e+03]
 [6.6000e+01 8.3000e+00]
 [1.3300e+02 1.7800e+01]
 [1.9900e+02 2.4200e+01]
 [6.6000e+01 1.0100e+01]
 [6.7000e+01 7.5000e+00]
 [9.9000e+01 9.1000e+00]
 [1.3200e+02 2.1800e+01]
 [6.6000e+01 5.7000e+00]
 [9.9000e+01 1.1400e+01]
 [1.3300e+02 1.9100e+01]
 [6.5000e+01 6.5000e+00]
 [6.6000e+01 1.4800e+01]
 [6.6000e+01 1.5900e+01]
 [6.6000e+01 1.5000e+00]
 [1.3300e+02 2.3100e+01]
 [6.6000e+01 8.5100e+01]
 [9.9000e+01 6.3900e+02]
 [9.9000e+01 7.4320e+02]
 [9.9000e+01 2.2300e+01]
 [6.6000e+01 1.2200e+01]
 [6.6000e+01 1.0500e+01]
 [6.6000e+01 1.7000e+00]
 [6.6000e+01 1.1000e+00]
 [6.6000e+01 1.6500e+01]
 [6.6000e+01 2.0800e+01]
 [6.6000e+01 1.0000e+01]
 [6.6000e+01 1.0000e+00]
 [6.6000e+01 6.0000e-01]
 [6.6000e+01 1.4800e+01]
 [1.6600e+02 3.7900e+01]
 [1.3300e+02 1.3300e+01]
 [6.6000e+01 1.0300e+01]
 [6.6000e+01 1.5000e+00]
 [1.6500e+02 1.2100e+01]
 [6.6000e+01 6.5000e+00]
 [6.6000e+01 4.7000e+00]
 [6.6000e+01 6.6000e+00]
 [6.6000e+01 2.0700e+01]
 [6.6000e+01 2.2000e+01]
 [6.6000e+01 1.8000e+00]
 [9.9000e+01 2.4400e+01]
 [9.9000e+01 8.5000e+00]
 [6.6000e+01 4.7000e+00]
 [6.6000e+01 4.6000e+00]
 [6.6000e+01 4.7000e+00]
 [9.9000e+01 7.3000e+00]
 [1.3300e+02 1.1800e+01]
 [6.6000e+01 1.4800e+01]
 [1.3200e+02 7.4000e+00]
 [6.6000e+01 2.6000e+00]
 [6.6000e+01 2.1000e+00]
 [6.7000e+01 2.2100e+01]
 [6.6000e+01 1.2000e+01]
 [6.6000e+01 1.7000e+00]
 [6.6000e+01 1.1000e+00]
 [6.6000e+01 4.3000e+00]
 [6.6000e+01 2.0000e+00]
 [6.6000e+01 2.4000e+00]
 [6.6000e+01 1.9000e+00]
 [1.0000e+02 1.0500e+01]
 [6.6000e+01 9.4000e+00]
 [6.6000e+01 3.5000e+00]
 [6.6000e+01 5.1000e+00]
 [6.6000e+01 8.7000e+00]
 [6.6000e+01 4.4000e+00]
 [1.3200e+02 1.3900e+01]
 [1.3300e+02 5.9000e+00]
 [6.6000e+01 1.3000e+00]
 [6.6000e+01 1.4400e+01]
 [6.6000e+01 6.3000e+00]
 [6.6000e+01 3.4000e+00]
 [9.9000e+01 1.1400e+01]
 [6.6000e+01 9.2000e+00]
 [6.6000e+01 1.2300e+01]
 [6.6000e+01 2.8000e+00]
 [6.6000e+01 8.4000e+00]
 [1.3300e+02 1.3200e+01]
 [1.3300e+02 1.3500e+01]
 [1.3300e+02 2.4000e+00]
 [6.6000e+01 1.1000e+00]
 [6.6000e+01 1.0000e+00]
 [9.9000e+01 1.5200e+01]
 [6.6000e+01 1.2200e+01]
 [2.3200e+02 1.9700e+01]
 [6.6000e+01 7.0000e-01]
 [6.6000e+01 1.2900e+01]
 [6.7000e+01 5.4000e+00]
 [1.3300e+02 1.4000e+01]
 [1.6600e+02 2.3200e+01]
 [6.6000e+01 1.3700e+01]
 [6.6000e+01 1.7500e+01]
 [6.6000e+01 4.7000e+00]
 [6.6000e+01 3.3000e+00]
 [6.6000e+01 4.4000e+00]
 [6.6000e+01 5.0000e+00]
